LOAN  #,Account Number,Status,DEALER,NAME,YEAR,MAKE,MODEL,VIN,GAAP DATE,NOI SENT,DAFS,DATE SOLD,C/O DATE,MONTHS IN INVENTORY,LOCATION,SOLD TO,MILEAGE,CR Grade,CHARGEABLE DAMAGES,BALANCE REPO DATE,AWV,MMR,CASH PRICE,ESTIMATED RECOVERY %,CURRENT MO PROCEEDS ESTIMATE,EOM GAAP PROCEEDS ESTIMATE,ACTUAL PROCEEDS,BACK END PRODUCT CANCELLATION,INSURANCE CLAIMS,GROSS C/O AMT,UNEARNED DISCOUNT,NET LOSS OR GAIN,RECOVERY,REM BAL,CASH OR NEW A/C#?,REASON / COMMENTS,Notes,EXCEPTION?,EXCEPTION DETAIL,Same Month Sale,MIN VAL,GAIN (LOSS),% DIFF,REPO_MONTH,REPO_ALLOW2 (HIST),Proforma NRV,Proforma G/L,Proforma Difference
2186.1,1,Sold,HEB,,2006.0,VOLVO,XC90,YV4CY592161298467,04/29/2015,04/29/2015,05/11/2015,08/28/2015,08/28/2015,72.4,MIDCITY MUFFLER,COPART,142636.0,,0.0,9001.71,5300.0,3375.0,3500.0,,0.0,2326.16,1000.0,0.0,0.0,-8001.71,1037.62,-6964.09,1315.0,-5649.09,CASH,,,,,0,3375.0,-2375.0,-0.7037037037037037,Apr-15,,,,
2188.1,1,Sold,Q MOTORCARS,,2001.0,BMW,X5,WBAFA53591LP20969,04/06/2015,04/06/2015,04/16/2015,10/20/2015,10/20/2015,73.1,MIDCITY MUFFLER,COPART,134000.0,,0.0,8217.6,5100.0,3525.0,3500.0,,0.0,2412.31,790.0,0.0,0.0,-7427.6,953.97,-6473.63,0.0,-6473.63,CASH,,,,,0,3500.0,-2710.0,-0.7742857142857142,Apr-15,,,,
2189.1,1,Sold,HEB AUTO SALES,,2007.0,HYUNDAI,AZERA,KMHFC46D07A195343,11/03/2015,11/03/2015,11/13/2015,11/24/2015,11/24/2015,66.1,COPART,COPART,112000.0,,0.0,7383.81,4375.0,3950.0,750.0,,0.0,0.0,265.0,0.0,0.0,-7118.81,785.53,-6333.28,0.0,-6333.28,CASH,,,,,1,750.0,-485.0,-0.6466666666666666,Nov-15,,,,
219.1,1,Sold,MIDCITY,,2003.0,FORD,EXPEDITION,,03/29/2012,03/29/2012,04/10/2012,05/01/2012,05/01/2012,109.9,SOLD,MIDCITY,,,0.0,8422.67,,,,,0.0,0.0,7300.0,0.0,0.0,-1122.67,1005.390274,-117.279726,0.0,-117.279726,ACCT 535,,,,,0,,,,Mar-12,,,,
2190.1,1,OCO,CAPITAL AUTO SALES,,,,,,10/31/2017,,,,10/31/2017,41.8,,,,,0.0,13139.97,,,,,0.0,0.0,,0.0,0.0,-13139.97,0.0,-13139.97,0.0,-13139.97,,WRECKED / IMPOUND / BK,,,,0,,,,Oct-17,,,,
2192.1,1,Sold,MIDCITY,,2005.0,FORD,EXPEDITION,1FMFU195X5LA04903,02/24/2015,02/24/2015,03/06/2015,06/15/2015,06/15/2015,74.5,MIDCITY,MONTE HALE,148088.0,,0.0,9174.66,6150.0,4675.0,4800.0,,0.0,3122.25,2000.0,0.0,0.0,-7174.66,1382.99,-5791.67,0.0,-5791.67,CASH,,,,,0,4675.0,-2675.0,-0.5721925133689839,Feb-15,,,,
2193.1,1,Sold,SIXTH GEAR,,2007.0,FORD,EXPEDITION,1FMFU17537LA72756,01/24/2018,01/24/2018,02/02/2018,02/08/2018,02/13/2018,39.0,PAR,PAR,175797.0,,0.0,14537.25,6975.0,3800.0,3800.0,,0.0,3242.36,3500.0,0.0,0.0,-11037.25,44.04,-10993.21,0.0,-10993.21,CASH,,,,,0,3800.0,-300.0,-0.07894736842105263,Jan-18,0.147,3241.4,258.5999999999999,0.0
2195.1,1,Sold,6TH GEAR,,2007.0,FORD,F-150,1FTPW12V17KA95551,01/20/2015,01/20/2015,01/30/2015,03/09/2015,03/09/2015,75.7,COPART,COPART,159000.0,,0.0,14419.92,9400.0,10750.0,1500.0,,0.0,949.89,1965.0,0.0,0.0,-12454.92,1568.92,-10886.0,0.0,-10886.0,CASH,,,,,0,1500.0,465.0,0.31,Jan-15,,,,
2200.1,1,Sold,MIDCITY,,2005.0,CHEVY,SURBURBAN,3GNEC16Z45G229901,08/16/2018,08/16/2018,08/27/2018,10/11/2018,10/19/2018,32.2,INNOVATE,INNOVATE,151025.0,,0.0,2249.37,4525.0,3500.0,3500.0,,0.0,2648.07,500.0,0.0,0.0,-1749.37,0.0,-1749.37,0.0,-1749.37,,,,OLD,,0,3500.0,-3000.0,-0.8571428571428571,Aug-18,0.243,2649.5,-2149.5,-0.8112851481411587
2200.9,9,OCO,MIDCITY,,,,,,08/16/2018,,,,08/16/2018,32.2,,,,,0.0,148.69,,,,,0.0,0.0,,0.0,0.0,-148.69,0.0,-148.69,0.0,-148.69,,REPAIR LOAN,,OLD,,0,,,,Aug-18,,,,
2202.1,1,Sold,MIDCITY,,2007.0,JEEP,COMMANDER,1J8HG48K47C690963,02/16/2016,02/16/2016,02/26/2016,03/30/2016,03/30/2016,62.6,BEST PRICE,BEST PRICE,151057.0,,0.0,8704.22,6850.0,5050.0,5050.0,,0.0,3623.3,5000.0,0.0,0.0,-3704.22,316.47,-3387.75,0.0,-3387.75,CASH,,,,,0,5050.0,-50.0,-0.009900990099009901,Feb-16,,,,
2202.9,9,Sold,MIDCITY,,2007.0,JEEP,COMMANDER,REPAIR LOAN,02/16/2016,02/16/2016,02/26/2016,03/30/2016,03/31/2016,62.6,REPAIR LOAN,REPAIR LOAN,,,0.0,683.7,,,,,0.0,0.0,,0.0,0.0,-683.7,0.0,-683.7,0.0,-683.7,,,,,,0,,,,Feb-16,,,,
2203.1,1,Sold,HEB AUTO SALES,,2005.0,CADILLAC,CTS,1G6DP567150200846,07/06/2015,,07/06/2015,12/21/2015,12/22/2015,70.1,MIDCITY,MONTE HALE,190000.0,,0.0,6387.84,3575.0,1450.0,1450.0,,0.0,879.86,1000.0,0.0,0.0,-5387.84,443.82,-4944.02,0.0,-4944.02,CASH,,,,,0,1450.0,-450.0,-0.3103448275862069,Jul-15,,,,
2204.1,1,Sold,J&I,,2005.0,CHRYSLER,300,2C3AA53G15H663513,09/09/2015,,09/09/2015,03/17/2016,03/19/2016,67.9,METRO,MONTE HALE,149288.0,,0.0,6638.45,4475.0,2700.0,2700.0,,0.0,1704.31,1500.0,0.0,0.0,-5138.45,768.73,-4369.72,0.0,-4369.72,CASH,,,,,0,2700.0,-1200.0,-0.4444444444444444,Sep-15,,,,
2206.1,1,OCO,CAR CO,,,,,,06/02/2018,,,,06/02/2018,34.7,,,,,0.0,953.74,,,,,0.0,0.0,,0.0,0.0,-953.74,0.0,-953.74,0.0,-953.74,,SETTLED ACCOUNT,,OLD,,0,,,,Jun-18,,,,
2214.1,1,Sold,MIDCITY,,2003.0,LINCOLN,NAVIGATOR,5LMFU27R73LJ38550,08/08/2016,08/08/2016,08/18/2016,10/31/2016,10/31/2016,56.8,MIDCITY,EDWARDS MOTOR CO,160000.0,,0.0,5411.93,3150.0,1825.0,1500.0,,0.0,985.91,1100.0,0.0,0.0,-4311.93,59.02,-4252.91,0.0,-4252.91,CASH,,,,,0,1500.0,-400.0,-0.26666666666666666,Aug-16,,,,
2216.1,1,Sold,MARIO'S AUTOMART,,2007.0,NISSAN,ALTIMA,1N4AL21E17C176104,07/06/2015,07/06/2015,07/16/2015,07/16/2015,07/17/2015,70.1,MIDCITY MUFFLER,MANHEIM,174529.0,,0.0,7416.77,3675.0,2575.0,2600.0,,0.0,0.0,810.0,0.0,0.0,-6606.77,831.46,-5775.31,0.0,-5775.31,CASH,,,,,1,2575.0,-1765.0,-0.6854368932038835,Jul-15,,,,
2220.1,1,OCO,CHULA,,,,,,01/25/2017,,,,01/31/2017,51.1,,,,,0.0,2416.43,,,,,0.0,0.0,,0.0,0.0,-2416.43,0.0,-2416.43,0.0,-2416.43,,SKIP,,,,0,,,,Jan-17,,,,
2221.1,1,Sold,Q MOTORCARS,,2007.0,CADILLAC,DTS,1G6KD57Y47U224142,09/24/2015,09/24/2015,10/05/2015,11/24/2015,11/24/2015,67.4,COPART,COPART,151035.0,,0.0,10646.74,4050.0,2150.0,2150.0,,0.0,1357.14,365.0,0.0,0.0,-10281.74,1096.69,-9185.05,0.0,-9185.05,CASH,,,,,0,2150.0,-1785.0,-0.8302325581395349,Sep-15,,,,
2232.1,1,Sold,AUTO LIMITS,,2006.0,MERCURY,MOUNTAINEER,4M2EU47E96UJ16957,06/03/2016,06/03/2016,06/13/2016,08/17/2016,08/19/2016,59.0,COPART,MONTE HALE,131000.0,,0.0,6719.27,5925.0,3300.0,1000.0,,0.0,667.48,900.0,0.0,0.0,-5819.27,505.11,-5314.16,0.0,-5314.16,CASH,,,,,0,1000.0,-100.0,-0.1,Jun-16,,,,
2233.1,1,Sold,6TH GEAR,,2007.0,CADILLAC,CTS,1G6DP577670173158,03/06/2015,03/06/2015,03/16/2015,03/25/2015,03/25/2015,74.2,MIDCITY,MIDCITY,129885.0,,0.0,10283.17,5725.0,5850.0,5800.0,,0.0,0.0,6900.0,0.0,0.0,-3383.17,1599.24,-1783.93,0.0,-1783.93,ACCT 2534,,,,,1,5725.0,1175.0,0.2052401746724891,Mar-15,,,,
2234.1,1,Sold,6TH GEAR,,2004.0,NISSAN,TITAN,1N6AA06A94N503730,07/23/2015,07/23/2015,08/03/2015,08/24/2015,08/24/2015,69.5,COPART,COPART,168476.0,,0.0,7827.69,6425.0,3925.0,3000.0,,0.0,1820.4,1215.0,0.0,0.0,-6612.69,1155.32,-5457.37,0.0,-5457.37,CASH,,,,,0,3000.0,-1785.0,-0.595,Jul-15,,,,
2235.1,1,Sold,AUTOMART OF DALLAS,,2006.0,FORD,EXPEDITION,1FMFU17596LA77958,05/30/2015,,05/30/2015,08/14/2015,08/14/2015,71.3,MIDCITY MUFFLER,MONTE HALE,121063.0,,0.0,11642.03,7900.0,7150.0,7150.0,,0.0,4703.82,2500.0,0.0,0.0,-9142.03,1603.35,-7538.68,0.0,-7538.68,CASH,,,,,0,7150.0,-4650.0,-0.6503496503496503,May-15,,,,
2236.1,1,OCO,TEXACAR,,,,,,12/22/2016,,,,12/31/2016,52.3,,,,,0.0,3820.56,,,,,0.0,0.0,,0.0,0.0,-3820.56,119.71,-3700.85,0.0,-3700.85,,SETTLED LEGAL COMPLAINT,,,,0,,,,Dec-16,,,,
2238.1,1,Sold,6TH GEAR,,2003.0,DODGE,RAM 1500,1D7HA18NX3S194413,01/27/2016,01/27/2016,02/08/2016,01/29/2016,01/29/2016,63.3,MIDCITY,MONTE HALE,183143.0,,0.0,5147.94,5050.0,3500.0,2500.0,,0.0,0.0,2300.0,0.0,0.0,-2847.94,555.84,-2292.1,0.0,-2292.1,CASH,,,,,1,2500.0,-200.0,-0.08,Jan-16,,,,
2238.9,9,Sold,7th GEAR,,2004.0,DODGE,RAM 1501,REPAIR LOAN,10/27/2015,10/27/2015,11/06/2015,01/29/2016,01/29/2016,66.3,REPAIR LOAN,REPAIR LOAN,,,0.0,976.62,,,,,0.0,0.0,,0.0,0.0,-976.62,0.0,-976.62,0.0,-976.62,,,,,,0,,,,Oct-15,,,,
224.1,1,Sold,JENO,,2005.0,DODGE,DURANGO,,05/09/2012,05/10/2012,05/22/2012,08/02/2012,08/02/2012,108.5,SOLD,JENO,,,0.0,10939.95,,,,,0.0,0.0,6800.0,0.0,0.0,-4139.95,3.38,-4136.57,0.0,-4136.57,CASH,,,,,0,,,,May-12,,,,
2240.1,1,Sold,6TH GEAR,,2206.0,CHEVROLET,AVALANCHE,3GNEK122X6G165602,03/17/2016,03/17/2016,03/28/2016,04/22/2016,04/26/2016,61.6,COPART,MONTE HALE,218957.0,,0.0,9297.38,10700.0,3825.0,3000.0,,0.0,2331.71,2000.0,0.0,0.0,-7297.38,750.83,-6546.55,0.0,-6546.55,CASH,,,,,0,3000.0,-1000.0,-0.3333333333333333,Mar-16,,,,
2242.1,1,OCO,CAPITAL AUTO SALES,,,,,,08/22/2016,,,,08/22/2016,56.3,,,,,0.0,1175.21,,,,,0.0,0.0,,0.0,0.0,-1175.21,151.3,-1023.91,0.0,-1023.91,,INSURANCE DEFICIENCY,,,,0,,,,Aug-16,,,,
2242.9,9,OCO,CAPITAL AUTO SALES,,,,,,08/22/2016,,,,08/22/2016,56.3,,,,,0.0,1129.73,,,,,0.0,0.0,,0.0,0.0,-1129.73,0.0,-1129.73,0.0,-1129.73,,REPAIR LOAN,,,,0,,,,Aug-16,,,,
2245.1,1,Sold,BEST PRICE,,2007.0,NISSAN,ALTIMA,1N4AL21EX7C141612,09/28/2016,09/28/2016,10/10/2016,09/30/2016,09/30/2016,55.1,COPART,COPART,147000.0,,0.0,5108.16,3925.0,2325.0,1000.0,,0.0,0.0,920.0,0.0,0.0,-4188.16,312.81,-3875.35,0.0,-3875.35,CASH,,,,,1,1000.0,-80.0,-0.08,Sep-16,,,,
2247.1,1,Sold,HEB AUTO SALES,,2004.0,NISSAN,MAXIMA,1N4BA41E74C915171,05/11/2016,05/11/2016,05/23/2016,08/17/2016,08/19/2016,59.8,CAPROCK,CAPROCK,135000.0,,0.0,7038.36,3650.0,2025.0,1500.0,,0.0,1112.03,750.5,0.0,0.0,-6287.86,477.93,-5809.93,0.0,-5809.93,CASH,,,,,0,1500.0,-749.5,-0.49966666666666665,May-16,,,,
2248.1,1,Sold,MIDCITY,,2007.0,FORD,FUSION,3FAHP08147R120945,01/07/2015,01/08/2015,01/20/2015,07/28/2015,07/29/2015,76.1,COPART,MONTE HALE,146657.0,,0.0,8265.66,4100.0,4933.0,4500.0,,0.0,2596.38,1500.0,0.0,0.0,-6765.66,549.16,-6216.5,0.0,-6216.5,CASH,,,,,0,4100.0,-2600.0,-0.6341463414634146,Jan-15,,,,
2250.1,1,Sold,Q MOTORCARS,,2010.0,PONTIAC,G6,1G2ZA5E04A4153201,06/08/2016,06/08/2016,06/18/2016,07/06/2016,07/07/2016,58.8,MIDCITY,TX AUTO FINANCING GRP,139841.0,,0.0,5053.46,4375.0,2975.0,2975.0,,0.0,1985.76,3500.0,0.0,0.0,-1553.46,316.15,-1237.31,0.0,-1237.31,CASH,,,,,0,2975.0,525.0,0.17647058823529413,Jun-16,,,,
2251.1,1,Sold,BEST PRICE,,2009.0,FORD,TAURUS,1FAHP23W19G119762,04/22/2016,04/25/2016,05/05/2016,06/30/2016,06/30/2016,60.4,COPART,COPART,125000.0,,0.0,5984.94,5400.0,4150.0,750.0,,0.0,610.03,265.0,0.0,0.0,-5719.94,455.44,-5264.5,0.0,-5264.5,CASH,,,,,0,750.0,-485.0,-0.6466666666666666,Apr-16,,,,
2252.1,1,Sold,CALLAHAN,,2010.0,CHEVROLET,COBALT,1G1AB5F53A7110573,02/12/2015,02/12/2015,02/23/2015,03/09/2015,03/09/2015,74.9,COPART,COPART,76468.0,,0.0,9173.19,4725.0,4575.0,1000.0,,1704.0,667.86,1069.16,0.0,0.0,-8104.03,1465.6,-6638.43,0.0,-6638.43,CASH,,,,,0,1000.0,69.16000000000008,0.06916000000000008,Feb-15,,,,
2256.1,1,Sold,AUTOMART,,2007.0,BMW,745LI,WBAHN83587DT70008,06/14/2018,06/14/2018,06/25/2018,07/11/2018,07/11/2018,34.3,INNOVATE,INNOVATE,185000.0,,0.0,9373.18,4225.0,1700.0,1700.0,,0.0,1382.19,1000.0,0.0,0.0,-8373.18,0.0,-8373.18,1000.0,-7373.18,,OPEN FILE -- BK / GAAP IMPAIRMENT,,OLD,,0,1700.0,-700.0,-0.4117647058823529,Jun-18,0.187,1382.1,-382.0999999999999,-0.27646335286882273
2257.1,1,Sold,CAPITAL,,2005.0,LEXUS,RX 330,JTJGA31U450050287,08/26/2015,08/26/2015,09/07/2015,10/19/2015,10/19/2015,68.4,MIDCITY,HEB,173667.0,,0.0,13080.46,9075.0,6000.0,6000.0,,0.0,4102.52,5100.0,0.0,0.0,-7980.46,1104.45,-6876.01,0.0,-6876.01,CASH,,,,,0,6000.0,-900.0,-0.15,Aug-15,,,,
2259.1,1,Sold,CHULA MOTORS,,2008.0,GMC,ACADIA,1GKER13798J141475,12/14/2017,12/14/2017,12/26/2017,01/11/2018,01/17/2018,40.4,PAR,PAR,125085.0,,0.0,7068.13,6825.0,4700.0,2500.0,,0.0,2131.34,4100.0,0.0,0.0,-2968.13,79.87,-2888.26,0.0,-2888.26,CASH,,,,,0,2500.0,1600.0,0.64,Dec-17,,,,
2263.1,1,Sold,FREEMAN MAZDA,,2007.0,HYUNDAI,AZERA,KMHFC46F37A178425,11/02/2015,11/02/2015,11/12/2015,12/08/2015,12/08/2015,66.1,MIDCITY,MIDCITY,154722.0,,0.0,8388.97,4575.0,3425.0,3425.0,,0.0,1954.67,3000.0,0.0,0.0,-5388.97,763.02,-4625.95,0.0,-4625.95,CASH,,,,,0,3425.0,-425.0,-0.12408759124087591,Nov-15,,,,
2265.1,1,Sold,CARCO,,2006.0,MINI,COOPER,WMWRH33566TK58648,10/06/2015,10/06/2015,10/16/2015,11/10/2015,11/10/2015,67.0,COPART,COPART,94000.0,,0.0,9519.61,7375.0,4550.0,3500.0,,0.0,2262.33,1180.0,0.0,0.0,-8339.61,1141.99,-7197.62,0.0,-7197.62,CASH,,,,,0,3500.0,-2320.0,-0.6628571428571428,Oct-15,,,,
2266.1,1,Sold,CAR CO,,2004.0,BMW,3 SERIES,WBAET37444NJ47872,07/21/2017,07/21/2017,07/31/2017,10/02/2017,10/05/2017,45.2,COPART,COPART,172241.0,,0.0,2380.35,3100.0,1600.0,500.0,,0.0,339.28,250.0,0.0,0.0,-2130.35,17.0,-2113.35,0.0,-2113.35,CASH,,,,,0,500.0,-250.0,-0.5,Jul-17,,,,
2270.1,1,Sold,AUTOMART OF DALLAS,,2006.0,MERCEDES,S-CLASS,WDBNF67J36A466108,08/09/2016,08/09/2016,08/19/2016,09/07/2016,09/07/2016,56.8,COPART,COPART,117941.0,,0.0,9997.04,7500.0,5350.0,2000.0,,0.0,1314.54,1115.0,0.0,0.0,-8882.04,660.18,-8221.86,0.0,-8221.86,CASH,,,,,0,2000.0,-885.0,-0.4425,Aug-16,,,,
2272.1,1,Sold,MIDCITY,,2010.0,FORD,FUSION,3FAHP0HA0AR417993,09/09/2015,09/09/2015,09/21/2015,06/11/2016,06/11/2016,67.9,MANHEIM,MONTE HALE,121000.0,,0.0,10025.52,5850.0,4650.0,4650.0,,0.0,2935.2,2000.0,0.0,0.0,-8025.52,540.89,-7484.63,0.0,-7484.63,CASH,,,,,0,4650.0,-2650.0,-0.5698924731182796,Sep-15,,,,
2273.1,1,Sold,6TH GEAR,,2006.0,FORD,F-250,1FT8F21P36ED86827,08/27/2015,08/27/2015,09/07/2015,10/30/2015,10/31/2015,68.4,MIDCITY,MONTE HALE,148000.0,,0.0,12527.69,9925.0,3000.0,3000.0,,0.0,2051.26,3100.0,0.0,0.0,-9427.69,1384.65,-8043.04,0.0,-8043.04,CASH,,,,,0,3000.0,100.0,0.03333333333333333,Aug-15,,,,
2275.1,1,OCO,AUTOMART OF DALLAS,,,,,,06/26/2017,,,,06/30/2017,46.1,,,,,0.0,5693.78,,,,,0.0,0.0,,0.0,0.0,-5693.78,97.51,-5596.27,0.0,-5596.27,,SKIP,,,,0,,,,Jun-17,,,,
2276.1,1,Sold,MIDCITY,,2008.0,CHEVROLET,MALIBU,1G1ZG57B78F262543,01/12/2017,01/12/2017,01/23/2017,02/06/2017,02/06/2017,51.6,PAR,MIDCITY,145401.0,,0.0,5385.41,5925.0,2150.0,2150.0,,0.0,1419.8,2000.0,0.0,0.0,-3385.41,43.2,-3342.21,0.0,-3342.21,CASH,,,,,0,2150.0,-150.0,-0.06976744186046512,Jan-17,,,,
2278.1,1,Sold,CAPITAL AUTO SALES,,2006.0,KIA,SORENTO,KNDJD733665578686,01/26/2015,01/27/2015,02/06/2015,02/25/2015,02/25/2015,75.5,TEXAS CAN,TEXAS CAN,101861.0,,0.0,7719.69,5150.0,4900.0,4900.0,,0.0,3102.99,2950.0,0.0,0.0,-4769.69,1146.68,-3623.01,0.0,-3623.01,CASH,,,,,0,4900.0,-1950.0,-0.3979591836734694,Jan-15,,,,
2280.1,1,OCO,FREEMAN MAZDA,,,,,,10/31/2017,,,,10/31/2017,41.8,,,,,0.0,7696.37,,,,,0.0,0.0,,0.0,0.0,-7696.37,75.12,-7621.25,0.0,-7621.25,,SKIP,,,,0,,,,Oct-17,,,,
2281.1,1,Sold,HEB,,2011.0,KIA,SORENTO,5XYKT4A16BG091853,09/30/2015,09/30/2015,10/12/2015,10/28/2015,10/28/2015,67.2,MIDCITY,MIDCITY,131000.0,,0.0,10657.53,7775.0,7100.0,7100.0,,0.0,4481.71,6000.0,0.0,0.0,-4657.53,983.9,-3673.63,0.0,-3673.63,CASH,,,,,0,7100.0,-1100.0,-0.15492957746478872,Sep-15,,,,
2287.1,1,Sold,BEST PRICE,,2007.0,FORD,MUSTANG,1ZVFT84N375327962,01/12/2015,01/12/2015,01/22/2015,02/24/2015,02/24/2015,75.9,MIDCITY,MIDCITY,143000.0,,0.0,10696.63,5750.0,4975.0,5200.0,,0.0,3150.48,5339.0,0.0,0.0,-5357.63,2154.86,-3202.77,0.0,-3202.77,ACCT 2475,,,,,0,4975.0,364.0,0.07316582914572864,Jan-15,,,,
2288.1,1,Sold,Q MOTORCARS,,2007.0,CADILLAC,DTS,1G6KD57Y87U127154,10/12/2015,10/12/2015,10/22/2015,11/10/2015,11/10/2015,66.8,COPART,COPART,139461.0,,0.0,7782.14,4100.0,2275.0,1500.0,,0.0,969.57,,0.0,0.0,-7782.14,878.61,-6903.53,0.0,-6903.53,CASH,,,,,0,1500.0,,,Oct-15,,,,
2292.1,1,Sold,6TH GEAR,,2002.0,CADILLAC,ESCALADE,3GYEK63N02G300611,09/10/2015,09/10/2015,09/21/2015,09/30/2015,09/30/2015,67.9,MIDCITY,ALL PRO,108759.0,,0.0,8621.52,8825.0,7425.0,7425.0,,0.0,0.0,5200.0,0.0,0.0,-3421.52,1232.29,-2189.23,0.0,-2189.23,CASH,,,,,1,7425.0,-2225.0,-0.2996632996632997,Sep-15,,,,
2293.1,1,Sold,MIDCITY,,2008.0,KIA,SORENTO,KNDJD735185865894,10/05/2015,10/05/2015,10/15/2015,10/28/2015,10/28/2015,67.1,MIDCITY,MIDCITY,102376.0,,0.0,9539.42,5325.0,4000.0,4000.0,,0.0,0.0,3500.0,0.0,0.0,-6039.42,0.0,-6039.42,0.0,-6039.42,CASH,,,,,1,4000.0,-500.0,-0.125,Oct-15,,,,
2294.1,1,Sold,AUTO LIMITS,,2006.0,BMW,3 SERIES,WBAVB13536KR63868,03/13/2017,,03/13/2017,05/31/2017,05/31/2017,49.6,COPART,MONTE HALE,184113.0,,0.0,5450.96,4150.0,2475.0,1000.0,,0.0,725.15,800.0,0.0,0.0,-4650.96,50.18,-4600.78,0.0,-4600.78,CASH,,,,,0,1000.0,-200.0,-0.2,Mar-17,,,,
2295.1,1,Sold,Q MOTORCARS,,2006.0,AUDI,A4,WAUAF78E66A195386,01/22/2016,01/22/2016,02/01/2016,05/03/2016,05/03/2016,63.4,MANHEIM-ATL,MANHEIM-ATLANTA,131000.0,,0.0,9646.39,5300.0,3450.0,3450.0,,0.0,2210.08,922.0,0.0,0.0,-8724.39,912.46,-7811.93,0.0,-7811.93,CASH,,,,,0,3450.0,-2528.0,-0.7327536231884058,Jan-16,,,,
2295.9,9,Sold,Q MOTORCARS,,2007.0,AUDI,A5,WAUAF78E66A195387,01/22/2016,01/22/2016,02/01/2016,05/03/2016,05/03/2016,63.4,REPAIR LOAN,REPAIR LOAN,,,0.0,1498.61,,,,,0.0,0.0,,0.0,0.0,-1498.61,0.0,-1498.61,0.0,-1498.61,,,,,,0,,,,Jan-16,,,,
2296.1,1,Sold,MIDCITY,,2005.0,NISSAN,PATHFINDER,5N1AR18U25C710199,10/12/2016,10/12/2016,10/24/2016,02/09/2017,02/10/2017,54.6,MANHEIM,MONTE HALE,179825.0,,0.0,3996.03,5800.0,2825.0,1800.0,,0.0,1094.79,1000.0,0.0,0.0,-2996.03,84.3,-2911.73,0.0,-2911.73,CASH,,,,,0,1800.0,-800.0,-0.4444444444444444,Oct-16,,,,
2298.1,1,Sold,MIDCITY,,2003.0,FORD,F-150,1FTRW07603KB93338,01/05/2015,01/05/2015,02/27/2015,04/29/2015,04/29/2015,76.2,MIDCITY,HEB,145000.0,,0.0,9912.45,5550.0,4445.0,7000.0,,0.0,2814.85,4500.0,0.0,0.0,-5412.45,721.98,-4690.47,0.0,-4690.47,CASH,,,,,0,4445.0,55.0,0.012373453318335208,Jan-15,,,,
2299.1,1,Sold,6TH GEAR,,2006.0,FORD,EXPEDITION,1FMPU19596LA92459,02/16/2016,02/16/2016,02/26/2016,03/30/2016,03/31/2016,62.6,MANHEIM SEATTLE,MANHEIM-SEATTLE,140408.0,,0.0,11417.03,7750.0,4600.0,4600.0,,0.0,3300.44,3795.0,0.0,0.0,-7622.03,1096.15,-6525.88,0.0,-6525.88,CASH,,,,,0,4600.0,-805.0,-0.175,Feb-16,,,,
230.1,1,Sold,CEDAR CREEK,,2001.0,CHEVROLET,BLAZER,,05/09/2012,05/09/2012,05/22/2012,07/25/2012,07/25/2012,108.5,SOLD,CEDAR CREEK,,,0.0,5205.79,,,,,0.0,0.0,3839.94,0.0,0.0,-1365.85,1137.569918,-228.2800822,0.0,-228.2800822,ACCT 782,,,,,0,,,,May-12,,,,
2300.1,1,Sold,HEB AUTO SALES,,2010.0,CHEVROLET,MALIBU,1G1ZC5EB2AF186573,04/30/2017,05/01/2017,05/11/2017,07/31/2017,07/31/2017,48.0,PAR,MONTE HALE,147570.0,,0.0,8316.9,4625.0,3200.0,2200.0,,0.0,1550.98,1400.0,0.0,0.0,-6916.9,170.05,-6746.85,0.0,-6746.85,CASH,,,,,0,2200.0,-800.0,-0.36363636363636365,Apr-17,,,,
2301.1,1,Sold,ACE,,2002.0,MERCEDES,E-CLASS,WDBJF70J42B420807,03/30/2015,,03/30/2015,07/21/2015,07/21/2015,73.4,COPART,COPART,85317.0,,0.0,7378.1,5670.0,5525.0,3800.0,,0.0,2432.82,740.0,0.0,0.0,-6638.1,987.95,-5650.15,0.0,-5650.15,CASH,,,,,0,3800.0,-3060.0,-0.8052631578947368,Mar-15,,,,
2303.1,1,OCO,AUTOMART OF DALLAS,,,,,,09/10/2015,,,,09/10/2015,67.9,,,,,0.0,5616.87,,,,,0.0,0.0,,0.0,0.0,-5616.87,578.59,-5038.28,0.0,-5038.28,,WRECKED / NO INSURANCE,,,,0,,,,Sep-15,,,,
2304.1,1,OCO,MIDCITY,,,,,,04/03/2015,,,,04/15/2015,73.2,,,,,0.0,5652.26,,,,,0.0,0.0,,0.0,0.0,-5652.26,772.63,-4879.63,0.0,-4879.63,,WRECKED / NO INSURANCE,,,,0,,,,Apr-15,,,,
2305.1,1,Sold,BEST PRICE AUTO SALES,,2009.0,DODGE,CHARGER,2B3KA43D29H534722,08/21/2017,08/21/2017,09/01/2017,09/11/2017,09/14/2017,44.2,COPART,COPART,149166.0,,0.0,2983.86,4725.0,2850.0,1000.0,,0.0,625.18,600.0,0.0,0.0,-2383.86,1.89,-2381.97,0.0,-2381.97,CASH,,,,,0,1000.0,-400.0,-0.4,Aug-17,,,,
2306.1,1,OCO,AUTO LIMITS,,,,,,12/10/2014,,,,03/26/2015,77.0,,,,,0.0,1282.54,,,,,0.0,0.0,,0.0,0.0,-1282.54,1645.6,363.06,0.0,363.06,,INSURANCE DEFICIENCY,net gain,,,0,,,,Dec-14,,,,
